year,unit,gas,latitude,longitude,draw,value
1223.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,674.792663032164
1224.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,674.7756134109404
1225.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,674.7963729102089
1226.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,674.8537605085703
1227.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,675.0945961357197
1228.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,675.2948030821358
1229.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,675.7194901217022
1230.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.467284337275
1231.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.091226865258
1232.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.3820267639039
1233.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.5353943834202
1234.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.6197258716002
1235.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.6789515447972
1236.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.7982663968505
1237.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.856844950609
1238.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.8821502861913
1239.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.0131580573106
1240.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.0178588120237
1241.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.945995042179
1242.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.8837990793213
1243.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.8010842949786
1244.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.7460432218388
1245.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.6526820331819
1246.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.5912866623851
1247.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.5475502718699
1248.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.5184992029535
1249.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.4191195196527
1250.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.420153239018
1251.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.4158217281216
1252.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.3512069575524
1253.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.3496361792063
1254.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.3177470846051
1255.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.2097821181565
1256.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.1241614242801
1257.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.0235183897139
1258.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.94647046057
1259.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.8420371859147
1260.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.7254387889776
1261.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.6507173539335
1262.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.5541156883537
1263.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.4684281255729
1264.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.4043871745196
1265.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.3073124069156
1266.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.2672492046447
1267.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.2943365020542
1268.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.3324486579895
1269.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.4153985952333
1270.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.5173375633701
1271.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.7154450670059
1272.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.0117617016238
1273.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.1505331820424
1274.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.3564872650129
1275.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.6997561524134
1276.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.965617030759
1277.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.2389870800785
1278.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.4528002131556
1279.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.6065716370549
1280.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.7255872873516
1281.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.8742589359134
1282.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.0668460277536
1283.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.2004250039327
1284.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.2383670570816
1285.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1081094064782
1286.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.0872580595889
1287.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.9375070811386
1288.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.819534303494
1289.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.5500785231204
1290.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.2784166234645
1291.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.1391125481903
1292.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.9163216475016
1293.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.9777805145759
1294.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.0205484193168
1295.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.8220777478136
1296.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.7030313568999
1297.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.5021094851968
1298.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.3382461305162
1299.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.168322718104
1300.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.3738973112482
1301.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.633933028137
1302.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.6850517195118
1303.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.7915246732197
1304.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.0867814847722
1305.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.3822777843138
1306.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.5015014019198
1307.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.6396751512091
1308.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.6800634196649
1309.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.7591286232083
1310.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.8245974883722
1311.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.8659762922168
1312.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.9656913120989
1313.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.9745945624879
1314.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.0532034675048
1315.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1271354951007
1316.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1487396783639
1317.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1861696717863
1318.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.216854542304
1319.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.2087473360546
1320.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1956922847799
1321.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1850804573392
1322.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1594964033559
1323.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1309184277013
1324.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.1087743241329
1325.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.0900573320054
1326.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.0237139466722
1327.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.9836189537655
1328.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.8203577013172
1329.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.7196385358254
1330.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.540519225146
1331.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.3475598167479
1332.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.3028427237355
1333.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.246285056596
1334.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.1715000569664
1335.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.9121291362735
1336.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.7823004083755
1337.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.921114038493
1338.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.8767466738233
1339.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.7448659584754
1340.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.5875172165565
1341.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.4088711300346
1342.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.3494430409678
1343.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.1769778076468
1344.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.148773009008
1345.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.0179005783483
1346.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.970344598057
1347.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9478914910028
1348.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9207845297951
1349.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9234723523568
1350.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9627128971777
1351.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9847936671737
1352.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9769637637855
1353.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9798649301742
1354.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9379803476227
1355.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9843581916773
1356.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.0215154951102
1357.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.0028542499313
1358.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9444015470965
1359.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.8751309380939
1360.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.7401730605175
1361.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.5962733010733
1362.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.5095333472809
1363.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.4721893164706
1364.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.4172883069787
1365.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.3845682630749
1366.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.340462532291
1367.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.3187449250004
1368.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.2413514661503
1369.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.2343578596501
1370.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.2213740362977
1371.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.2139240078641
1372.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.1404767641588
1373.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.1383024324268
1374.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.1622068770748
1375.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.1539741294637
1376.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.1821062266981
1377.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.1974665337507
1378.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.2258440565033
1379.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.2616389085979
1380.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.2926322287142
1381.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.308870785635
1382.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.3838571696538
1383.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.5536708395266
1384.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.7182787718443
1385.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,676.9205875300022
1386.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.1386554650567
1387.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.3668783605308
1388.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,677.6894679059808
1389.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.1470287068296
1390.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.339354962419
1391.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,678.756293863343
1392.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.0217493823263
1393.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.3686796140339
1394.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.5803130381771
1395.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.7408355782425
1396.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.873199082198
1397.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.7422155115413
1398.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.2356941596508
1399.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.1121165830966
1400.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.0743032033429
1401.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.054637531464
1402.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.3633446261256
1403.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.1249480846145
1404.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.4611459166194
1405.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.1691460752515
1406.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.3181534800901
1407.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,679.4925550330711
1408.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,680.6407309372867
1409.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.1351496459163
1410.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,681.9101073153438
1411.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.3608757177426
1412.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,682.6441309789673
1413.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.0467741572946
1414.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.4053342485123
1415.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,683.7536361427151
1416.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.0145503535902
1417.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.3573760766234
1418.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.5016021721069
1419.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.664682156237
1420.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.8161242377596
1421.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.961872581138
1422.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.10064892065
1423.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.3028921271374
1424.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.5492425461946
1425.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.7337162374131
1426.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.7614643493001
1427.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.8937678478195
1428.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.0526871442697
1429.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.2386787290883
1430.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.4142274977761
1431.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.5919913442754
1432.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.8922915694864
1433.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.2525976980618
1434.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.4279016141558
1435.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.6323231006678
1436.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.9125857621982
1437.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.3039893987045
1438.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.5577909944535
1439.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.8160988183322
1440.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.0954603324308
1441.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.2538564203077
1442.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.4850168808457
1443.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.7297324344161
1444.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.0548519350646
1445.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.2135257293538
1446.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.2618469307323
1447.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.3532201619622
1448.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.278917535509
1449.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.4489796502912
1450.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.611991876903
1451.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.7839764484545
1452.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.8766061759663
1453.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.0834943806216
1454.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.2965850674373
1455.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.4689160612844
1456.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.5731522781962
1457.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.6285371601036
1458.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.703238926484
1459.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.7208672119158
1460.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.697632296196
1461.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.4971780860352
1462.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.4202212202164
1463.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.4552842284043
1464.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.3704299620487
1465.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.4117580198165
1466.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.2205908849456
1467.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.0692962294901
1468.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.247311096086
1469.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.3934891844984
1470.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.2529143420487
1471.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.7937731379866
1472.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.500217853962
1473.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.8026601370536
1474.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.3610868107846
1475.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.6440287637204
1476.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.048860864513
1477.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.3460364655117
1478.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.6672271960806
1479.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.9711466088356
1480.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.1854497066747
1481.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.3465828283885
1482.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.5093779469253
1483.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.6691374845311
1484.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.8858283658051
1485.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,697.1484585285916
1486.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,697.4646376108169
1487.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,697.9758526984674
1488.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,698.3785525208124
1489.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,698.7685171977039
1490.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,699.0774458643398
1491.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,699.2724330477722
1492.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,699.6307482920181
1493.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,699.7924168096363
1494.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.0490995245455
1495.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.2478128754688
1496.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.4508403791697
1497.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.6968846870077
1498.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,701.1361193672419
1499.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,701.4328189390812
1500.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,701.6259898647722
1501.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,701.89854868253
1502.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.2145469684515
1503.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.9988973770887
1504.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,703.7977039399461
1505.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,704.666764800937
1506.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.2698028258856
1507.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.512997601038
1508.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.5567120655296
1509.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.6586474015835
1510.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.6836270226595
1511.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.7908851310744
1512.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.8475606702068
1513.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.0439464996039
1514.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.1525055430338
1515.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.3058656586709
1516.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.4583892049568
1517.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.5299546305141
1518.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.5581915976145
1519.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.5627931372155
1520.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.6187666283995
1521.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.690169338809
1522.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.6868586209321
1523.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.6717165017171
1524.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.6361233972475
1525.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.5757387827371
1526.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.4952737959611
1527.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.4809926720318
1528.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.40372405264
1529.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.2403516682475
1530.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.0995376598939
1531.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.9294438748248
1532.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.6975722187772
1533.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.4777423478013
1534.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,704.556706413573
1535.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,703.564417300317
1536.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,703.1320313458591
1537.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.7317482916806
1538.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.5834609720132
1539.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.4403273601247
1540.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.3285674357708
1541.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.6419908032108
1542.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.7151563505636
1543.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.709323676329
1544.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.9026058580048
1545.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.9369458421943
1546.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.1268342263388
1547.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,701.3870102728245
1548.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.9736618223442
1549.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.9250874894656
1550.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.7242409955102
1551.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.2776551891839
1552.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,699.9298114492922
1553.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,699.5544149957486
1554.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,698.8815678098726
1555.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,698.3130383868295
1556.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,697.5573621932474
1557.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,697.0030842854961
1558.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.6531860986943
1559.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.4189554228923
1560.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.2135468151849
1561.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.0158359280008
1562.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.8298772384749
1563.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.6510217282168
1564.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.4890986691423
1565.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.3168371425712
1566.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.1292200229844
1567.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.9206603235706
1568.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.7697454579034
1569.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.5674119551236
1570.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.2943727636867
1571.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.0179290744823
1572.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.76694517591
